,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
30,Yavid,Paper Fortune Teller,2019-10-30,Nebraskan,0oRK9knv1xQvsK6SpC9F2U,32,Yavid,0.666,0.613,1,-5.232,1,0.239,0.0026,0.0702,0.464,179.988,208000,4,True,24.0,1.0,8.0,4jMcumafd8eOw2qvI9OGMX,album
31,Yavid,Paper Fortune Teller,2019-10-30,Bring Me His Info,1nOuEWEBzMSQK8LcUiUiij,32,Yavid,0.782,0.66,1,-6.168,1,0.109,1.04e-05,0.431,0.594,92.008,166957,4,True,21.0,1.0,6.0,4jMcumafd8eOw2qvI9OGMX,album
32,Gvllow,Orchid,2018-04-25,Orchid,2OnVvwZomooC77jZOlGQek,41,737720 Records DK,0.303,0.913,11,-4.543,1,0.2,0.227,0.113,0.159,149.291,142524,3,True,48.0,1.0,1.0,3iDSipbuheRRrsTrOZxH7a,single
33,Lil Toe,Bussin' pieces (Remix),2018-02-23,Bussin' pieces (Remix),6Pjh4X2UTnuYmbWrOv4gjw,31,Fame On Fire,0.729,0.892,7,-3.607,1,0.0993,0.0,0.154,0.275,138.019,142717,4,True,38.0,1.0,1.0,7d5VZbGomAK1h45y3znHlG,single
34,CORPSE,Cat Girls Are Ruining My Life!,2020-03-11,Cat Girls Are Ruining My Life!,4SPBwOTXgku4QvmRtMEGfW,71,CORPSE,0.644,0.883,1,-6.985,1,0.473,0.0,0.377,0.522,164.158,97317,4,True,78.0,1.0,1.0,13vJf0S7wWfz9NC9nBhWqW,single
35,CORPSE,Miss YOU!,2020-03-06,Miss YOU!,3pXVmZh293nWtqxildz9jf,72,1268268 Records DK2,0.792,0.829,2,-6.612,1,0.256,0.0755,0.582,0.17,93.044,92856,4,True,79.0,1.0,1.0,1N4sOPjYya80HsT6idMO0f,single
36,Lo Key,Candycorn & Coversongs,2018-10-01,Control,2ZToJOQ0YzpJLkIUpf6B1e,33,Loke Records,0.437,0.725,4,-8.308,0,0.0691,0.0,0.269,0.37,119.819,212924,4,True,39.0,1.0,1.0,1GjUeW517s1aXQRFY6MzI3,single
37,Kamiyada+,Static Depression,2016-09-14,ProductOfDrugs (Prod. The Virus and Antidote),2Z4luUc9BQHrEwSSJ1eg0q,54,Repost Network,0.476,0.781,0,-4.71,1,0.103,0.0,0.114,0.175,93.474,123661,3,True,58.0,1.0,3.0,2E6krtKrB1pcDpNaEPFoze,single
38,City Morgue,CITY MORGUE VOL 1: HELL OR HIGH WATER,2018-10-12,Nuka Cola,2vbdUi6DvdKauWAisnyjNg,63,Republic Records,0.652,0.88,2,-8.177,1,0.11,4.62e-06,0.393,0.447,120.045,168040,4,True,45.0,1.0,6.0,15zcbfnEwQYqdNosjkrlfu,album
39,City Morgue,CITY MORGUE VOL 2: AS GOOD AS DEAD (DELUXE),2020-05-15,ACAB (feat. Nascar Aloe),6xdlJ06CRBeQSJLTlN05j7,59,Republic Records,0.675,0.861,0,-4.265,1,0.0655,0.000398,0.119,0.212,159.987,121495,4,True,56.0,1.0,19.0,7Jd5X8mMU1OxD3ypYb0CtS,album
40,City Morgue,CITY MORGUE VOL 1: HELL OR HIGH WATER,2018-10-12,PTSD,6W3kWEuBAUmpRMQo1omdoE,63,Republic Records,0.607,0.721,1,-6.321,1,0.114,0.0,0.394,0.177,90.027,132667,4,True,44.0,1.0,7.0,15zcbfnEwQYqdNosjkrlfu,album
41,Somber,Take Me Away,2017-01-11,Take Me Away,4YBR9F76hT40fVDfzrcOth,55,723535 Records DK,0.645,0.686,10,-7.358,0,0.0945,0.0,0.0931,0.0408,110.444,130915,4,True,62.0,1.0,1.0,4q9w9mgW7AvTuc0A3Ta4vk,single
42,Haarper,Dusty EP,2019-07-26,Growth Stunt,4zXsEmVunYSM60wSWnvqgM,50,KALEDONI,0.855,0.569,8,-11.803,1,0.376,0.7,0.112,0.632,160.018,111469,4,True,56.0,1.0,1.0,4C5ixBonczyztSRiyPShIU,single
43,YTD,40oz,2017-09-11,40oz,5h09OrM368tldq3KLHpYFM,43,1249224 Records DK,0.457,0.433,10,-12.743,0,0.0522,0.0419,0.267,0.0563,90.253,128313,4,True,50.0,1.0,1.0,3XUyEbLmmHtXAHRRM4hbvE,single
44,$ubjectz,LEFT 4 DEAD,2019-07-12,LEFT 4 DEAD,7mbFFEQWsBfpvfrluE4OvW,40,GCSY,0.539,0.844,6,-4.664,1,0.209,0.0,0.604,0.507,162.01,157037,4,True,47.0,1.0,1.0,46cAzfKyKPewaUeVdW8VDP,single
45,Ghostemane,ANTI-ICON,2020-10-21,Hellrap,1cwcmyyPTjJrH2tZpjrYxD,72,Blackmage,0.728,0.653,1,-8.584,1,0.11,0.28,0.128,0.189,170.053,130439,4,True,62.0,1.0,9.0,3gEv1vpsDgaEo4TLuu0Lwz,album
46,Ghostemane,ANTI-ICON,2020-10-21,Fed Up,0BV0AYGLVlu2SdjN3J9twp,72,Blackmage,0.849,0.758,8,-7.498,1,0.256,0.695,0.147,0.0684,115.058,151625,4,True,63.0,1.0,6.0,3gEv1vpsDgaEo4TLuu0Lwz,album
47,Ghostemane,ANTI-ICON,2020-10-21,Lazaretto,4BkM0A2FwgLB8Av8fKLMzg,72,Blackmage,0.542,0.923,9,-5.924,1,0.306,0.505,0.397,0.321,149.883,113333,4,False,62.0,1.0,3.0,3gEv1vpsDgaEo4TLuu0Lwz,album
48,Ghostemane,N / O / I / S / E,2018-10-10,Ballgag,4Zdp7FjQOG1ejeV06dUiv6,70,Blackmage,0.64,0.607,1,-6.513,1,0.0432,0.819,0.108,0.0415,115.024,165169,4,True,55.0,1.0,7.0,2W5rUof3EANdwzqAMtAWhF,album
49,Yavid,9 Muses,2020-07-31,Urania,2Co3lf0wu0QdpnW5zWGrO2,32,Yavid,0.696,0.662,6,-8.194,0,0.0573,0.208,0.11,0.254,140.027,240000,4,True,28.0,1.0,1.0,3JipHtfQkR6BpQBcMeU3uw,album
50,Yavid,"Black Teeth Devil, Vol. 4",2020-04-17,Dracula,6MovRS7HqC6u1sFhmoUQyL,30,Yavid,0.757,0.823,5,-7.682,0,0.094,3.4e-05,0.111,0.319,110.982,197297,4,True,19.0,1.0,11.0,2ytdsqcVTV93101tQPh8Gn,album
